(349 12215 9227 4949 611.7295905806652 477.0259591610843 477.0259591610843 610.6328869575499 477.0259591610843 597.3840088505855 477.0259591610843 608.3005568095328 error error error error -53987.048795180846 -53987.04879231106 -53987.04879231106 -39050.871482948925 -53987.04879231106 -38816.077242842504 -53987.04879231106 -45042.94553380534 error error error error 194.01630369125036 194.01630369125036 194.01630369125039 235.726102241327 194.01630369125036 240.82054603392936 194.01630369125036 223.28876713609105 error error error error error error error error error error error error error error error error 1920.6326519581135 9.340277042847852e-13 8.46890792847333e-14 5.290242885155593e-13 3.8359375956853965e-13 1.276746249744961e-12 1.7085295315822413e-13 5.407662382801653e-13 error error error error 30853.178225513497 5.299538585745722e-12 9.44966327409702e-13 6.789013795582832e-12 1.963318396747127e-12 1.1702083746456537e-11 1.8074430840897548e-12 7.134959290056031e-12 error error error error , Any[], Any[])
(349 39437 3607 1671 810.6236895676742 785.9582298193977 785.9582291615444 814.5789323988772 785.9582310726964 817.3779836829709 785.9582307536725 814.5637842868856 error error error error -158696.83160760227 -158696.8315953419 -158696.8315680397 -153773.40119538017 -158696.83160730771 -153370.92559566753 -158696.83160730463 -155265.53637332268 error error error error 207.51935457521077 207.51935457521077 207.51935467500502 225.71907659391437 207.51935453086477 224.6830444609167 207.5193545581157 218.31979557082875 error error error error error error error error error error error error error error error error 366.6297552742103 0.0004041495966593134 2.1972909650151293e-13 5.048289449521308e-13 2.145227272225667e-13 4.763852507966997e-13 2.367045999985044e-13 4.727617485003383e-13 error error error error 4828.540786060406 0.003568600267260802 2.1957990981036346e-12 6.1812777119030216e-12 2.228217610422689e-12 6.014966302814173e-12 2.254418873803843e-12 5.841771510972649e-12 error error error error , Any[], Any[])
(349 39437 3607 1671 809.8047154594432 785.9586718498067 785.9587151946289 814.0860101076645 785.9595515828023 816.5253577759788 785.9589915178776 814.0577728428004 error error error error -158696.83161377916 -158696.8283129228 -158696.80873879834 -153548.21690281693 -158696.8299973116 -153201.30307999506 -158696.82880635545 -154353.98275577655 error error error error 207.51935817610416 207.51935817610416 207.51942199769113 227.0086708527407 207.51934996792704 225.08840102129463 207.51935532023285 222.26665382565662 error error error error error error error error error error error error error error error error 380.9627653439447 0.1108140774396648 1.4904788555796518e-13 4.560326451229104e-13 1.5230435041519734e-13 4.318072264760601e-13 1.9485995532272487e-13 4.3139735363230476e-13 error error error error 4781.132588954893 0.6400321474565495 1.990740905455368e-12 6.048272993552928e-12 1.9307888621256097e-12 5.7418514387563846e-12 2.2769564012037335e-12 5.744515974015485e-12 error error error error , Any[], Any[])
(349 39437 3607 3893 835.4572824295059 815.3468581228011 815.3468582914704 837.7876316047485 error 839.9616116600611 error 838.4526213714062 error error error error -201913.88723344167 -201913.88721370112 -201913.8868595365 -197348.43149375176 error -197295.40635032454 error -198724.90961755303 error error error error 317.48211397819546 317.48211397819546 317.48211464271134 329.52347279114366 error 327.55211936001564 error 324.4584439239021 error error error error error error error error error error error error error error error error 296.75839665014394 0.00034958354348402806 3.160908679410903e-13 5.494357240665675e-13 error 5.130780606807118e-13 error 4.74750162933935e-13 error error error error 3799.702038596226 0.0022907563985820056 2.202349413948923e-12 6.289191389896587e-12 error 6.0538241086760536e-12 error 5.6989968300058536e-12 error error error error , Any[], Any[])
(349 39437 3607 3893 834.9987700336967 815.3462561102202 815.3463252179639 837.136569161836 error 840.2181148176562 error 838.7050111104005 error error error error -201913.88723948481 -201913.87964727526 -201913.88310476078 -197838.93513347674 error -197878.69978583793 error -198451.64845658137 error error error error 317.48211925018916 317.48211925018916 317.4821116898199 327.88126201010596 error 326.5143743140055 error 325.31895900480396 error error error error error error error error error error error error error error error error 309.3163494500174 0.10777929726221692 5.685241377455467e-13 5.327877820166398e-13 error 5.037944004245188e-13 error 5.73908205697218e-13 error error error error 3757.637103141267 0.6496588494500838 2.741695759311824e-12 5.374811706815308e-12 error 5.140332604014475e-12 error 5.10658182406587e-12 error error error error , Any[], Any[])
(349 39437 3607 11950 915.2917754337666 912.6763915142292 912.6763890211764 915.1410079630075 error 916.1318792145444 error 915.6869048189185 error error error error -352471.0617244583 -352471.06176726357 -352471.0599826636 -351742.1261540138 error -351629.35450032435 error -351775.63579474244 error error error error 561.4247924309528 561.4247924309528 561.4247952103862 562.523153527693 error 562.5681963442253 error 562.3704240541207 error error error error error error error error error error error error error error error error 78.8359688184426 0.0003923914669609085 7.618561370025678e-13 8.123849861064702e-13 error 8.24389660948301e-13 error 8.045918850890863e-13 error error error error 934.2607095327288 0.004861014247732998 3.0733193767673583e-12 4.616085291786476e-12 error 4.777733764171899e-12 error 4.6058712399599244e-12 error error error error , Any[], Any[])
(349 39437 3607 11950 915.2605182765685 912.6764518175191 912.6763970247848 915.3145132128355 error 916.5621805651477 error 916.2493478123426 error error error error -352471.0617244824 -352471.0624263415 -352471.0231705338 -350913.57955167297 error -350962.1372185717 error -351451.4851462272 error error error error 561.4247921143686 561.4247921143686 561.4248512331554 563.7313495797993 error 563.3900920201623 error 562.7683010345504 error error error error error error error error error error error error error error error error 108.59687626721475 0.006439853202930272 1.6851956763692665e-13 3.522241293341492e-13 error 3.402837011622402e-13 error 3.541255045550069e-13 error error error error 1269.773916487149 0.0874218963505633 2.3010482408380994e-12 4.546363285840016e-12 error 4.3505199442961384e-12 error 4.381162099775793e-12 error error error error , Any[], Any[])
(349 39437 3607 15980 965.4688980562722 963.0313135886067 963.0313052828456 965.1888629198139 error 965.9840744378553 error 966.1992768087349 error error error error -440032.6116423743 -440032.6116461565 -440032.6068089163 -438897.52411407133 error -439105.75542776316 error -439328.422972612 error error error error 650.8698870423077 650.8698870423077 650.869892796622 652.319619745749 error 651.8645258749061 error 651.6375586207284 error error error error error error error error error error error error error error error error 80.51356090916158 0.0011177231425974037 4.73867118011016e-13 5.842438303022382e-13 error 5.435564398021878e-13 error 5.548321543155185e-13 error error error error 920.0864950104612 0.011983350528320003 2.8315128020039992e-12 4.459321800709404e-12 error 4.555689159246867e-12 error 4.29234425780578e-12 error error error error , Any[], Any[])
(349 39437 3607 15980 965.4943558233815 963.0313558544476 963.0313267715563 965.2674131722212 error 966.9034601449569 error 966.0004854742391 error error error error -440032.6116423871 -440032.6116674401 -440032.582096109 -438747.75499764207 error -438809.2057521272 error -439127.25205447525 error error error error 650.8698870298742 650.8698870298742 650.8699257669672 652.4796238280926 error 652.1877652132538 error 651.8097258117726 error error error error error error error error error error error error error error error error 101.59349718724513 0.004887596818024808 3.4640403051473127e-13 4.3224659645575585e-13 error 4.3952107226463755e-13 error 4.687505710598812e-13 error error error error 1144.1691783052902 0.06333251000059881 2.7819968551057173e-12 4.390043883972794e-12 error 4.580114065788621e-12 error 4.726219415829291e-12 error error error error , Any[], Any[])
(349 39437 7478 1671 853.6411908058028 738.2689582155484 738.2689582155484 874.2538822751101 738.2689582155484 892.2016762282805 738.2689582155484 877.7367137413468 error error error error -144134.95759398435 -144134.957590973 -144134.957590973 -118520.47353199341 -144134.957590973 -106132.53505632331 -144134.957590973 -123916.98381638872 error error error error 208.38649374316597 208.38649374316597 208.38649374316597 286.99772516667764 208.38649374316597 313.94579341318575 208.38649374316597 268.27090589478104 error error error error error error error error error error error error error error error error 1599.6325063546042 2.211124549056464e-13 1.597717881369261e-13 1.0773460303726925e-12 1.3627924315019419e-13 1.1259628385332924e-12 1.417350147955806e-13 1.100328210839718e-12 error error error error 24564.684447973603 2.728761661074941e-12 1.9632628855958956e-12 1.3679057886406554e-11 1.8006152124883101e-12 1.4886980537198724e-11 1.8046120153769607e-12 1.3464562798048973e-11 error error error error , Any[], Any[])
(349 39437 7478 1671 854.840675571928 738.2689576731134 738.2689576731134 883.5829028651928 738.2689576731134 906.6128922757624 738.2689576731134 884.0325065250835 error error error error -144134.95759490773 -144134.957590973 -144134.957590973 -107226.76345609858 -144134.957590973 -88665.06167254187 -144134.957590973 -113587.02671292884 error error error error 208.38649374316597 208.38649374316597 208.38649374316597 312.7669814477617 208.38649374316597 349.6282062705027 208.38649374316597 293.0773359855535 error error error error error error error error error error error error error error error error 2368.950022035635 3.753245760136959e-13 1.6957948941915354e-13 1.3081804397850311e-12 1.3134034575265977e-13 1.9453476103203797e-12 1.6479739736044928e-13 1.1364841360850546e-12 error error error error 35849.702545872045 3.385181024384565e-12 2.1046497877819093e-12 1.6574075445419112e-11 1.8233192733418946e-12 1.996158793815539e-11 2.032041201971424e-12 1.5443424317140853e-11 error error error error , Any[], Any[])
(349 39437 7478 3893 877.5715030131221 779.4091631187597 779.4091631137225 894.2594502635417 779.4091630585333 912.2840452415804 779.4091630585333 897.0043706755323 error error error error -186872.96795412025 -186872.96795090652 -186872.96795011347 -161063.2917937739 -186872.96795147198 -153240.51030537637 -186872.96795147198 -168040.08339686043 error error error error 310.8341827547835 310.8341827547835 310.83418275520603 369.16818156076175 310.8341827537955 381.4306607375661 310.8341827537955 350.4732522249229 error error error error error error error error error error error error error error error error 1434.7845677049263 1.4143551399403244e-5 6.668278722585437e-13 1.1281785491082235e-12 6.393445916466872e-13 1.1771027456993986e-12 6.391866382177687e-13 1.0801949707000433e-12 error error error error 21833.5400466542 2.824654709548957e-5 2.452094083338352e-12 1.3855139258112104e-11 2.516709063371536e-12 1.460431775512916e-11 2.502498208656334e-12 1.3116840946736374e-11 error error error error , Any[], Any[])
(349 39437 7478 3893 877.7491643396934 779.4136434242436 779.413191049678 899.2147052745836 779.4030498051487 923.3982844071139 779.4030498051487 902.5533097146626 error error error error -186872.97350651296 -186872.85812186555 -186872.3355469314 -148744.0383829198 -186872.07339025082 -137869.01404230163 -186872.07339025082 -160371.4452657483 error error error error 310.83426046538375 310.83426046538375 310.8355399092435 393.4015794805746 310.83570033500416 409.87580219987575 310.83570033500416 366.2959425475688 error error error error error error error error error error error error error error error error 2037.3485545595504 2.610460329520267 1.5158543408085013e-13 1.0964542356251829e-12 1.3627464161761705e-13 1.263084687182821e-12 1.326846343779846e-13 1.1175822829700963e-12 error error error error 30145.722159342713 5.213435464282327 1.7105206140399787e-12 1.4302781181640967e-11 1.7005286068183523e-12 1.7108092720263812e-11 1.6792123247455493e-12 1.4295675754283366e-11 error error error error , Any[], Any[])
(349 39437 7478 11950 940.4914421324399 888.6641393002609 888.6641375632933 945.9141508467746 888.6641369623145 954.7237751503795 888.6641366954246 948.5368047140129 error error error error -323505.008689676 -323505.00866885466 -323505.0084135807 -307932.588815357 -323505.00868847687 -309341.2455764703 -323505.0086884929 -314521.55944322044 error error error error 536.2756902858782 536.2756902858782 536.2756905560839 557.7284117202806 536.2756902806054 554.7252203585675 536.2756902763408 548.2234472090078 error error error error error error error error error error error error error error error error 786.47983299459 0.0004880808445091506 3.243940211510394e-13 7.438554249931001e-13 2.904380779131189e-13 7.217929691789771e-13 3.088112834014272e-13 7.159814771683013e-13 error error error error 10902.154734862208 0.0020704752314797403 2.5006663406657026e-12 9.68625180064464e-12 2.4282797994601424e-12 9.700906744569693e-12 2.4416024757556443e-12 9.238165787905928e-12 error error error error , Any[], Any[])
(349 39437 7478 11950 939.7151519496421 888.6651395583568 888.6647773144937 945.1705688151997 888.6661277577122 950.3129716226782 888.6668091441594 947.8914069097272 error error error error -323505.00872348115 -323505.00095026364 -323504.62101553497 -306111.37521461945 -323504.99691493565 -311888.6886772748 -323504.99088626436 -314629.4510584888 error error error error 536.2756934650898 536.2756934650898 536.2763070525322 561.5646006304218 536.2757032677679 550.9648943449639 536.2757114775002 548.0533136598118 error error error error error error error error error error error error error error error error 685.0874595128251 0.22960245410145225 6.071777241119292e-13 8.119720967929577e-13 6.151365875485928e-13 7.49630018370263e-13 5.990394006684132e-13 7.081664236995231e-13 error error error error 10235.053331442985 0.9410407537861637 3.0436764220098667e-12 9.976908188491507e-12 2.8942404028953206e-12 9.9271701969883e-12 2.8151925235420094e-12 8.851142041521598e-12 error error error error , Any[], Any[])
(349 39437 7478 15980 980.403368618058 951.4772231936953 951.477215612996 981.7119456907257 error 985.9405365158062 error 983.2263836381588 error error error error -400346.3144851583 -400346.31452293333 -400346.3116261778 -387924.20766878536 error -394021.24260328873 error -395178.2078553016 error error error error 623.3831877611419 623.3831877611419 623.3831912059165 638.5118333288111 error 630.1588325457569 error 629.0669998660748 error error error error error error error error error error error error error error error error 511.8582376311545 0.0009236384173996533 2.352074032461521e-13 6.805846802730929e-13 error 6.294087275241568e-13 error 6.026940558967141e-13 error error error error 6627.892372099192 0.003978296482043786 2.7869373475652992e-12 8.3304474429724e-12 error 8.358869152402804e-12 error 7.874811913666235e-12 error error error error , Any[], Any[])
(349 39437 7478 15980 980.766286855421 951.4766812762199 951.4764570076131 982.3919180940925 error 986.4750014579937 error 984.8124062404975 error error error error -400346.3144896081 -400346.313360911 -400346.20564638707 -387281.243270078 error -394861.0701917931 error -395245.26304384717 error error error error 623.3831881780904 623.3831881780904 623.3833325083855 639.5766863921993 error 629.3019021965714 error 629.0632737022205 error error error error error error error error error error error error error error error error 520.4839279849277 0.03350946374876184 5.871916469340118e-13 9.035416516439112e-13 error 9.653039271416451e-13 error 9.343498196336614e-13 error error error error 6653.127077070812 0.16035522185515105 3.089861699834273e-12 8.736567025380282e-12 error 8.819611707622244e-12 error 8.22408807721331e-12 error error error error , Any[], Any[])
